,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth
0,0,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:28,3.2683683824634717,26.005,62.6275,0.0351,101.325,2020-10-20 11:28:00,0.0,3.3093239999999997,3.2683683824634717,yes
1,1,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:32,3.2654427794109533,26.005,62.6275,0.0351,101.325,2020-10-20 11:32:00,4.000000000000001,3.362415,3.2654427794109533,yes
2,2,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:36,3.2625261561650025,26.0325,62.8575,0.0351,101.325,2020-10-20 11:36:00,8.000000000000002,3.2562330000000004,3.2625261561650025,yes
3,3,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:40,3.259618456603729,26.0025,62.765,0.0351,101.325,2020-10-20 11:40:00,12.0,3.238536,3.259618456603729,yes
4,4,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:44,3.2567196411766406,25.9375,62.92,0.0351,101.325,2020-10-20 11:44:00,16.000000000000004,3.2562330000000004,3.2567196411766406,yes
5,5,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:48,3.2538297603934714,25.9425,62.615,0.0351,101.325,2020-10-20 11:48:00,20.0,3.238536,3.2538297603934714,yes
6,6,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:52,3.2509488996780664,25.9675,62.5725,0.0351,101.325,2020-10-20 11:52:00,24.0,3.27393,3.2509488996780664,yes
7,7,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 11:56,3.2480771793471526,25.9525,62.5775,0.0351,101.325,2020-10-20 11:56:00,28.0,3.27393,3.2480771793471526,yes
8,8,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:00,3.2452146170020595,25.99,62.595,0.0351,101.325,2020-10-20 12:00:00,32.00000000000001,3.238536,3.2452146170020595,yes
9,9,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:04,3.2423611067534477,26.0125,62.6525,0.0351,101.325,2020-10-20 12:04:00,36.0,3.2562330000000004,3.2423611067534477,yes
10,10,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:08,3.239516513617765,25.9425,63.0225,0.0351,101.325,2020-10-20 12:08:00,40.0,3.27393,3.239516513617765,yes
11,11,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:12,3.236680608704017,25.9325,63.075,0.0351,101.325,2020-10-20 12:12:00,44.0,3.238536,3.236680608704017,yes
12,12,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:16,3.233853008305472,25.9975,62.855,0.0351,101.325,2020-10-20 12:16:00,48.0,3.238536,3.233853008305472,yes
13,13,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:20,3.2310332546321736,26.005,62.875,0.0351,101.325,2020-10-20 12:20:00,52.0,3.2562330000000004,3.2310332546321736,yes
14,14,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:24,3.2282208115789586,25.985,62.9175,0.0351,101.325,2020-10-20 12:24:00,56.0,3.2031419999999997,3.2282208115789586,yes
15,15,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:28,3.225415030000547,25.98,62.8325,0.0351,101.325,2020-10-20 12:28:00,60.0,3.238536,3.225415030000547,yes
16,16,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:32,3.222615260510132,26.03,62.895,0.0351,101.325,2020-10-20 12:32:00,64.00000000000001,3.185445,3.222615260510132,yes
17,17,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:36,3.219820805316192,25.8575,63.0325,0.0351,101.325,2020-10-20 12:36:00,68.00000000000001,3.238536,3.219820805316192,yes
18,18,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:40,3.2170309981502063,25.825,63.12,0.0351,101.325,2020-10-20 12:40:00,72.0,3.132355,3.2170309981502063,yes
19,19,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:44,3.214245114109237,25.93,62.905,0.0351,101.325,2020-10-20 12:44:00,76.0,3.2031419999999997,3.214245114109237,yes
20,20,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:48,3.2114624860098098,25.91,62.8775,0.0351,101.325,2020-10-20 12:48:00,80.0,3.2031419999999997,3.2114624860098098,yes
21,21,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:52,3.2086824738261606,25.905,62.835,0.0351,101.325,2020-10-20 12:52:00,84.0,3.220839,3.2086824738261606,yes
22,22,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 12:56,3.2059044178612255,25.91,62.88,0.0351,101.325,2020-10-20 12:56:00,88.0,3.167748,3.2059044178612255,yes
23,23,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:00,3.203127596666074,25.9975,62.89,0.0351,101.325,2020-10-20 13:00:00,92.0,3.167748,3.203127596666074,yes
24,24,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:04,3.200351370334675,26.0425,62.8325,0.0351,101.325,2020-10-20 13:04:00,96.0,3.096961,3.200351370334675,yes
25,25,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:08,3.197575230970088,25.98,62.9075,0.0351,101.325,2020-10-20 13:08:00,100.0,3.2031419999999997,3.197575230970088,yes
26,26,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:12,3.194798768041997,25.985,63.0825,0.0351,101.325,2020-10-20 13:12:00,104.0,3.220839,3.194798768041997,yes
27,27,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:16,3.192021544669148,25.9475,63.115,0.0351,101.325,2020-10-20 13:16:00,108.0,3.185445,3.192021544669148,yes
28,28,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:20,3.1892430102727216,25.8325,63.0825,0.0351,101.325,2020-10-20 13:20:00,112.0,3.2031419999999997,3.1892430102727216,yes
29,29,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:24,3.1864625852655344,25.955,62.97,0.0351,101.325,2020-10-20 13:24:00,116.0,3.150051,3.1864625852655344,yes
30,30,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:28,3.183679677529184,25.8675,63.2725,0.0351,101.325,2020-10-20 13:28:00,120.0,3.150051,3.183679677529184,yes
31,31,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:32,3.180893972098062,25.8775,63.2325,0.0351,101.325,2020-10-20 13:32:00,124.00000000000001,3.150051,3.180893972098062,yes
32,32,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:36,3.178105714184248,25.97,63.11,0.0351,101.325,2020-10-20 13:36:00,128.00000000000003,3.167748,3.178105714184248,yes
33,33,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:40,3.1753160869413724,25.99,62.9225,0.0351,101.325,2020-10-20 13:40:00,132.00000000000003,3.150051,3.1753160869413724,yes
34,34,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:44,3.17252779660194,25.9475,63.1225,0.0351,101.325,2020-10-20 13:44:00,136.00000000000003,3.167748,3.17252779660194,yes
35,35,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:48,3.169746151382643,25.9075,63.04,0.0351,101.325,2020-10-20 13:48:00,140.0,3.150051,3.169746151382643,yes
36,36,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:52,3.1669803354470174,25.93,62.8475,0.0351,101.325,2020-10-20 13:52:00,144.0,3.185445,3.1669803354470174,yes
37,37,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 13:56,3.164244241791849,25.83,63.1225,0.0351,101.325,2020-10-20 13:56:00,148.0,3.150051,3.164244241791849,yes
38,38,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:00,3.1615534883651604,25.91,62.81,0.0351,101.325,2020-10-20 14:00:00,152.0,3.132355,3.1615534883651604,yes
39,39,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:04,3.158993329736344,25.9475,62.62,0.0351,101.325,2020-10-20 14:04:00,156.0,3.150051,3.158993329736344,yes
40,40,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:08,3.1564578267333596,25.9625,62.895,0.0351,101.325,2020-10-20 14:08:00,160.0,3.150051,3.1564578267333596,yes
41,41,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:12,3.1539505180607996,25.875,63.1075,0.0351,101.325,2020-10-20 14:12:00,164.0,3.220839,3.1539505180607996,yes
42,42,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:16,3.151474873130271,25.9075,63.06,0.0351,101.325,2020-10-20 14:16:00,168.0,3.167748,3.151474873130271,yes
43,43,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:20,3.149034433850616,25.95,62.945,0.0351,101.325,2020-10-20 14:20:00,172.0,3.220839,3.149034433850616,yes
44,44,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:24,3.146632679626369,25.98,62.565,0.0351,101.325,2020-10-20 14:24:00,176.0,3.132355,3.146632679626369,yes
45,45,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:28,3.1442719169709763,25.8775,63.155,0.0351,101.325,2020-10-20 14:28:00,180.0,3.167748,3.1442719169709763,yes
46,46,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:32,3.1419528140172943,25.91,62.8275,0.0351,101.325,2020-10-20 14:32:00,184.0,3.2031419999999997,3.1419528140172943,yes
47,47,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:36,3.1396733523764033,25.8125,63.2025,0.0351,101.325,2020-10-20 14:36:00,188.0,3.150051,3.1396733523764033,yes
48,48,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:40,3.137427094344576,25.93,62.84,0.0351,101.325,2020-10-20 14:40:00,192.0,3.185445,3.137427094344576,yes
49,49,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:44,3.1352055026248182,25.9325,62.8525,0.0351,101.325,2020-10-20 14:44:00,196.0,3.132355,3.1352055026248182,yes
50,50,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:48,3.133000560361599,25.8725,63.0075,0.0351,101.325,2020-10-20 14:48:00,200.0,3.132355,3.133000560361599,yes
51,51,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:52,3.130805256674565,25.97,62.7775,0.0351,101.325,2020-10-20 14:52:00,204.0,3.150051,3.130805256674565,yes
52,52,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 14:56,3.128612549348724,25.92,62.7875,0.0351,101.325,2020-10-20 14:56:00,208.0,3.1146580000000004,3.128612549348724,yes
53,53,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:00,3.126416776545015,25.9675,62.6575,0.0351,101.325,2020-10-20 15:00:00,212.0,3.132355,3.126416776545015,yes
54,54,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:04,3.124215106486889,25.865,62.7225,0.0351,101.325,2020-10-20 15:04:00,216.0,3.1146580000000004,3.124215106486889,yes
55,55,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:08,3.122007267715508,25.7225,66.2225,0.0351,101.325,2020-10-20 15:08:00,220.0,3.079264,3.122007267715508,yes
56,56,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:12,3.1197945505318616,26.195,52.7075,0.0351,101.325,2020-10-20 15:12:00,224.0,3.150051,3.1197945505318616,yes
57,57,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:16,3.117580526614111,25.6675,63.5325,0.0351,101.325,2020-10-20 15:16:00,228.0,3.1146580000000004,3.117580526614111,yes
58,58,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:20,3.115366494105919,25.94,63.2175,0.0351,101.325,2020-10-20 15:20:00,232.0,3.0615669999999997,3.115366494105919,yes
59,59,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:24,3.113151045383607,25.9425,63.0475,0.0351,101.325,2020-10-20 15:24:00,236.0,3.04387,3.113151045383607,yes
60,60,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:28,3.1109346485078926,25.965,63.05,0.0351,101.325,2020-10-20 15:28:00,240.0,3.167748,3.1109346485078926,yes
61,61,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:32,3.108720023860327,25.95,63.01,0.0351,101.325,2020-10-20 15:32:00,244.00000000000003,3.04387,3.108720023860327,yes
62,62,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:36,3.106510269655695,26.045,62.8675,0.0351,101.325,2020-10-20 15:36:00,248.00000000000003,3.096961,3.106510269655695,yes
63,63,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:40,3.1043080577166147,25.8975,63.0825,0.0351,101.325,2020-10-20 15:40:00,252.00000000000003,3.167748,3.1043080577166147,yes
64,64,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:44,3.102115207893199,25.9325,63.015,0.0351,101.325,2020-10-20 15:44:00,256.00000000000006,3.096961,3.102115207893199,yes
65,65,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:48,3.099933065348097,25.925,63.005,0.0351,101.325,2020-10-20 15:48:00,260.00000000000006,3.096961,3.099933065348097,yes
66,66,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:52,3.0977634540451993,25.8925,62.9325,0.0351,101.325,2020-10-20 15:52:00,264.00000000000006,3.0615669999999997,3.0977634540451993,yes
67,67,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 15:56,3.095608126308945,25.8775,62.9425,0.0351,101.325,2020-10-20 15:56:00,268.00000000000006,3.079264,3.095608126308945,yes
68,68,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:00,3.093470990730318,25.9375,62.905,0.0351,101.325,2020-10-20 16:00:00,272.00000000000006,3.150051,3.093470990730318,yes
69,69,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:04,3.0913570365595953,25.9325,62.7075,0.0351,101.325,2020-10-20 16:04:00,276.0,3.0615669999999997,3.0913570365595953,yes
70,70,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:08,3.0892701210084925,25.9525,63.0275,0.0351,101.325,2020-10-20 16:08:00,280.0,3.096961,3.0892701210084925,yes
71,71,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:12,3.087212083400802,25.9125,63.315,0.0351,101.325,2020-10-20 16:12:00,284.0,3.0615669999999997,3.087212083400802,yes
72,72,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:16,3.0851843688517593,25.985,62.8225,0.0351,101.325,2020-10-20 16:16:00,288.0,3.150051,3.0851843688517593,yes
73,73,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:20,3.0831891811388807,25.925,63.17,0.0351,101.325,2020-10-20 16:20:00,292.0,3.04387,3.0831891811388807,yes
74,74,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:24,3.081228926656239,25.9325,62.9925,0.0351,101.325,2020-10-20 16:24:00,296.0,3.026173,3.081228926656239,yes
75,75,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:28,3.079305296332788,25.8625,63.27,0.0351,101.325,2020-10-20 16:28:00,300.0,3.079264,3.079305296332788,yes
76,76,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:32,3.077420025947613,25.805,63.2,0.0351,101.325,2020-10-20 16:32:00,304.0,3.0615669999999997,3.077420025947613,yes
77,77,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:36,3.075574202366324,25.77,63.6825,0.0351,101.325,2020-10-20 16:36:00,308.0,3.079264,3.075574202366324,yes
78,78,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:40,3.0737675674582197,25.8125,63.2075,0.0351,101.325,2020-10-20 16:40:00,312.0,3.0615669999999997,3.0737675674582197,yes
79,79,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:44,3.0719979315601176,25.975,63.045,0.0351,101.325,2020-10-20 16:44:00,316.0,3.1146580000000004,3.0719979315601176,yes
80,80,branch_vs_leaf_4,B17_LITU_BL_11,20/10/2020 16:48,3.0702612830935574,25.9275,62.8975,0.0351,101.325,2020-10-20 16:48:00,320.0,3.096961,3.0702612830935574,yes
